id,drug,ae,path_found
pos_2423,carboplatin,hypersensitivity,FALSE
pos_4218,gold,respiratory failure,FALSE
pos_2488,adalimumab,"macrophagic activation syndrome,visceral leishmaniasis",FALSE
pos_1856,bortezomib,paralytic ileus,FALSE
pos_602,levofloxacin,toxic epidermal necrolysis,FALSE
pos_2405,garenoxacin,"tdp,torsades de pointes,ventricular tachycardia",FALSE
negsent1_1297,"mineral oil,antibiotics",,FALSE
pos_4066,ifosfamide,neurotoxicity,FALSE
pos_730,zonisamide,visual hallucinations,FALSE
negsent1_267,"baclofen,antibiotics","pneumonia,type 1 neurofibromatosis",FALSE
negsent1_372,quinine,muscle cramps,FALSE
pos_890,heparin,thrombocytopenia,FALSE
pos_3548,budesonide,contact dermatitis,FALSE
pos_3730,halofantrine,prolongation of the qt interval,FALSE
pos_3054,doxorubicin,cardiomyopathy,FALSE
pos_3003,"desferrioxamine,prochlorperazine",neurological effects,FALSE
pos_2044,oxybutynin,"acute bilateral blindness,focal seizure,hypertension",FALSE
pos_403,ethanol injection,cutaneous seeding,FALSE
pos_587,clozapine,"agranulocytosis,granulocytopenia",FALSE
pos_2621,methotrexate,cns abnormalities,FALSE
negsent1_1470,vinorelbine,syndrome,FALSE
pos_2476,erlotinib,ild,FALSE
pos_671,amiodarone,corneal deposits,FALSE
negsent1_882,"furosemide,ethacrynic acid",desensitized,FALSE
negsent1_893,vasopressin,infusion into peripheral veins,FALSE
pos_1956,amiodarone,thyroid dysfunction,FALSE
negsent1_983,"captopril,nadolol",,FALSE
pos_597,zuclopenthixol,priapism,FALSE
negsent1_383,"epinephrine,topical epinephrine (1:1000 concentration)",,FALSE
pos_3200,amiodarone,fibrosing alveolitis,FALSE
pos_3768,"betamethasone,magnesium sulfate,nifedipine,terbutaline",edema,FALSE
negsent1_871,auranofin,rheumatoid arthritis,FALSE
pos_2814,halothane,hepatitis,FALSE
negsent1_1005,amiodarone,"sinuatrial disease,implanted pacemaker,supraventricular tachyarrhythmias",FALSE
pos_3802,dapsone,dapsone syndrome,FALSE
pos_1816,"teicoplanin,vancomycin",neutropenia,FALSE
negsent1_921,clioquinol,relapse,FALSE
pos_2961,heparin,hyperkalemia,FALSE
pos_2113,pres,"cyclosporine,posterior reversible encephalopathy syndrome",FALSE
pos_3553,ifn,"moderate hyperglycemia,severe ketonuria",FALSE
negsent1_1193,"methicillin,antibiotic treatment","endocarditis,clinical improvement,nephrotoxic agents,abnormalities in renal function",FALSE
negsent1_47,cisplatin,,FALSE
pos_3259,penicillamine,systemic lupus erythematosus,FALSE
pos_3274,cimetidine,hepatitis,FALSE
negsent1_232,lithium,"delirium,cognitive impairment",FALSE
pos_2076,olanzapine,plms,FALSE
pos_311,venlafaxine,incontinence,FALSE
negsent1_564,phenytoin,complete recovery,FALSE
negsent1_1128,"dexamethasone,beta-blockade","left ventricular outflow tract obstruction,bronchopulmonary dysplasia",FALSE
pos_3467,mefloquine,hypoglycaemia,FALSE
negsent1_184,propranolol,,FALSE
pos_1976,acetylsalicylic acid,pericardial hemorrhage,FALSE
pos_3067,chlorambucil,chromosome damage,FALSE
pos_1088,ifn alpha,restless legs syndrome,FALSE
pos_866,"argatroban,heparin","hepatic and renal failure,thrombocytopenia",FALSE
pos_2252,bisphosphonate,osteonecrosis of the jaw,FALSE
pos_1428,linezolid,dyserythropoiesis,FALSE
pos_3715,phenol-glycerine,anterior spinal artery syndrome,FALSE
pos_2607,procainamide,pro-arrhythmic effects,FALSE
negsent1_743,mefloquine,,FALSE
pos_2075,olanzapine,rls symptoms,FALSE
negsent1_913,lamotrigine,serious adverse reaction,FALSE
pos_3481,dipyridamole,high-grade atrioventricular block,FALSE
pos_3140,ampicillin,seizures,FALSE
pos_2515,tissue plasminogen activator,splenic hemorrhage,FALSE
pos_2069,baclofen,sexual dysfunction,FALSE
pos_3209,fenoprofen,pure red cell aplasia,FALSE
pos_292,hydroquinone,nail staining,FALSE
pos_1301,"bicalutamide,leuprorelin acetate",interstitial pneumonitis,FALSE
pos_3902,amiodarone,thyrotoxicosis,FALSE
pos_3836,methotrexate,"hydrocephalus,leukoencephalopathy",FALSE
pos_3254,"adriamycin,doxorubicin","adriamycin toxicity,died",FALSE
negsent1_1371,"ramipril,lisinopril",left ventricular dysfunction,FALSE
pos_2188,adriamycin,cardiotoxicity,FALSE
pos_1284,enalapril,anemia,FALSE
neg_19,magnesium,neuromuscular block,FALSE
neg_80,clozapine,serotonin syndrome,FALSE
pos_1679,thrombin,arterial thrombosis,FALSE
neg_154,alpha interferon,hypothyroidism,FALSE
pos_2345,"adriamycin,cisplatinum","cardiotoxicity,nephrotoxicity",FALSE
pos_1275,"methotrexate,mtx",malignant lymphoma,FALSE
negsent1_291,gold,,FALSE
pos_4268,"lithium,lithium","diabetes insipidus-like syndrome,lithium intoxication",FALSE
neg_155,heparin,thrombosis,FALSE
pos_3662,lithium,thyrotoxicosis,FALSE
pos_3596,"carbamazepine,sodium valproate",psoriasiform eruptions,FALSE
negsent1_1276,pseudoephedrine,,FALSE
pos_4087,cyclosporine,hypersensitivity reaction,FALSE
pos_3262,"disopyramide,norpace",hypoglycemia,FALSE
negsent1_1191,phenytoin,radiation therapy,FALSE
pos_4033,magnesium ammonium phosphate,urinary calculus,FALSE
pos_1674,rituximab,boop,FALSE
pos_3650,amphotericin b,cardiac complications,FALSE
pos_3898,esmolol hydrochloride,asystole,FALSE
pos_1021,warfarin,thoracic aortic dissection,FALSE
pos_3747,methotrexate,extraarticular side effect,FALSE
negsent1_558,"cisplatin,cisplatin 60 mg/m2",sixth cycle of therapy,FALSE
negsent1_422,"alum,aluminum",,FALSE
negsent1_465,phenytoin,adverse drug interaction,FALSE
negsent1_1383,tadalafil,reaction,FALSE
pos_3858,mequitazine,photosensitivity reaction,FALSE
negsent1_693,dexmedetomidine,"sedation,radiological imaging studies",FALSE
pos_3591,agno3,generalized argyria,FALSE
pos_3172,vasopressin,"acute renal failure,myoglobinuria",FALSE
negsent1_447,methylphenidate,,FALSE
pos_4042,reserpine,reserpine toxicity,FALSE
pos_2334,ketamine,damage to the urothelium,FALSE
pos_823,rituximab,autoimmune hemolytic anemia,FALSE
negsent1_1243,rifampicin,,FALSE
negsent1_354,cefoxitin,renal functional impairment,FALSE
neg_12,clozapine,td,FALSE
pos_2542,sulfadiazine,"crystalluria,renal failure",FALSE
negsent1_1438,acyclovir,pregnancy,FALSE
pos_2779,nafcillin,seizures,FALSE
negsent1_776,brimonidine,,FALSE
pos_4252,amiodarone,"ait,thyrotoxicosis",FALSE
pos_2001,trastuzumab,"plural effusion dyspnoea,pulmonary infiltrates",FALSE
pos_776,carbimazole,"agranulocytosis,neutropenic sepsis",FALSE
pos_3632,imidazoline,imidazoline intoxication,FALSE
negsent1_26,"carbamazepine,phenobarbital",anticonvulsant therapy,FALSE
pos_7,clozapine,granulocytopenia,FALSE
pos_3740,foscarnet,"nephrogenic diabetes insipidus,renal tubular acidosis",FALSE
pos_2164,disodium cromoglycate,"moderately severe bronchospasm,urticarial rash",FALSE
pos_93,heparin,thrombocytopenia,FALSE
pos_1480,gemcitabine,radiation recall,FALSE
negsent1_225,cyproterone acetate,"adverse hepatic reaction,hepatotoxic",FALSE
negsent1_1029,zomepirac,no proliferative response,FALSE
pos_756,propylthiouracil,"hepatic injury,submassive hepatic necrosis",FALSE
pos_2822,d-penicillamine,rapidly progressive glomerulonephritis,FALSE
negsent1_841,minocycline,,FALSE
pos_1396,mycophenolate mofetil,cns lymphoma,FALSE
pos_691,carboplatin,coronary vasospasm,FALSE
negsent1_360,"arginine,spironolactone",treatment,FALSE
negsent1_325,clozapine,"eosinophilia,haematological side effects",FALSE
pos_1850,capecitabine,headache,FALSE
pos_624,ticlopidine,marrow aplasia,FALSE
pos_350,acetazolamide,renal failure,FALSE
pos_1715,moxifloxacin,corneal ulcers,FALSE
negsent1_668,"lamotrigine,sertraline",potent interactions with lamotrigine metabolism,FALSE
pos_1652,erlotinib,skin manifestations,FALSE
pos_906,adrenaline,dilated cardiomyopathy,FALSE
pos_905,bleomycin,cutaneous scleroderma,FALSE
pos_2829,6-mercaptopurine,myelotoxicity,FALSE
negsent1_145,"acetohexamide,acetozolamide",substitution,FALSE
negsent1_133,clozapine,,FALSE
pos_1917,moxifloxacin,torsade de pointes,FALSE
pos_410,cbz,"cortical hyperexcitability,cranial nerve areflexia,profound burst-suppression eeg pattern,reversible encephalopathy",FALSE
negsent1_69,omeprazole,reflux esophagitis,FALSE
negsent1_713,cytosine arabinoside,"mononuclear pleocytosis,increased protein",FALSE
pos_499,ofloxacin,toxic epidermal necrolysis,FALSE
pos_4195,pranlukast,"atin,hypersensitivity reaction",FALSE
pos_2411,kalimate,"colonic mucosal necrosis in the rectum,profuse hematochezia",FALSE
pos_3742,tissue plasminogen activator,choroidal hemorrhage,FALSE
pos_3886,methotrexate,"bone marrow suppression,methotrexate toxicity,painful erosion of psoriatic plaques",FALSE
negsent1_687,ifosfamide,renal failure,FALSE
pos_1392,gemcitabine,"pericardial effusion,radiation recall reaction",FALSE
pos_3824,cyclophosphamide,sarcoma,FALSE
pos_3180,amoxapine,dyskinesia,FALSE
negsent1_1342,linezolid,,FALSE
negsent1_1302,fludarabine,,FALSE
pos_3762,captopril,"atypical cholangitis,liver damage",FALSE
pos_4135,flutamide,psa continued to decrease,FALSE
pos_4106,clindamycin phosphate,toxin-positive clostridium difficile-induced colitis,FALSE
pos_2828,gold,aplastic anemia,FALSE
pos_3186,deanol,tardive dyskinesia,FALSE
negsent1_249,lidocaine,intoxication by cutaneous absorption,FALSE
pos_3441,ifn,graves' hyperthyroidism,FALSE
pos_3770,"calcitriol,calcium carbonate",milk-alkali syndrome,FALSE
pos_128,caffeine,"delirium,hyponatremia,rhabdomyolysis",FALSE
pos_2191,"aripiprazole,mianserin",unusual weight fluctuation,FALSE
pos_1539,ifosfamide,neurotoxicity,FALSE
pos_333,quetiapine,"obsessive-compulsive symptoms,ocs",FALSE
pos_1955,amiodarone,hypothyroidism,FALSE
negsent1_1381,vinorelbine,advanced breast cancer,FALSE
pos_3630,goserelin acetate,"flare-up,severe dyspnea,worsening pleuritis carcinomatosa",FALSE
pos_2535,aluminum,"cardiomyopathy,encephalopathy",FALSE
negsent1_719,"epinephrine,topical epinephrine",endoscopic sinus surgery,FALSE
pos_3974,tamoxifen,"carcinoma,endometrial lesions",FALSE
pos_4020,phenolphthalein,ten,FALSE
negsent1_347,"moxifloxacin,moxifloxacin 0.5%",sterile corneal ulcers,FALSE
negsent1_63,"econazole,econazole lotion 1%",dermatitis,FALSE
pos_3462,benzarone,"hepatotoxicity,severe chronic active hepatitis",FALSE
pos_1823,flecainide,cardiovascular collapse,FALSE
pos_3997,"methimazole,propylthiouracil",cutaneous reactions,FALSE
neg_167,olanzapine,agranulocytosis,FALSE
negsent1_974,suxamethonium,,FALSE
negsent1_1366,lacosamide,"intoxication,overdoses,ingestion",FALSE
pos_1827,raloxifene,nash,FALSE
pos_1561,"dipyrone,metamizole",agranulocytosis,FALSE
pos_2790,captopril,asthma,FALSE
pos_2437,imatinib,cutaneous ks lesions,FALSE
pos_2749,sodium valproate,camptocormia,FALSE
pos_3476,tamoxifen,"low-grade endometrial carcinoma,uterine neoplasia",FALSE
neg_56,quinine,tma,FALSE
pos_4216,gold,alveolar-interstitial pneumopathy,FALSE
negsent1_657,alum,"renal impairment,excessive accumulation,toxicity",FALSE
pos_3351,5-fluorouracil,pigmentary changes,FALSE
pos_3349,"perhexiline maleate,pexid","hepatic dysfunction,papilloedema",FALSE
pos_142,theophylline,theophylline intoxication,FALSE
pos_1270,zoledronic acid,severe hypocalcaemia,FALSE
pos_2455,lacosamide,"ataxia,diplopia,dizziness,somnolence",FALSE
pos_244,"lamivudine,stavudine",lactic acidosis,FALSE
negsent1_1106,"vasopressin,injection sclerotherapy,peripheral vein vasopressin","bleeding from oesophageal varices,failed to control bleeding",FALSE
negsent1_870,clozapine,hematologic side effects,FALSE
pos_1045,vancomycin,agranulocytosis,FALSE
pos_3523,phenytoin,basilar invagination,FALSE
pos_1832,thalidomide,"fever,pulmonary infiltrates",FALSE
pos_3624,fluoxetine,sexual dysfunction,FALSE
negsent1_209,interferon alpha,,FALSE
pos_1142,l-asparaginase,necrotizing pancreatitis,FALSE
pos_2118,bleomycin,pulmonary fibrosis,FALSE
pos_3010,methotrexate,"bilateral pulmonary infiltrates,diffuse interstitial pulmonary fibrosis",FALSE
pos_2178,erlotinib,rosaceiform eruption,FALSE
negsent1_1322,sulindac,,FALSE
pos_2750,"carbamazepine,lynestrenol,sodium valproate",hepatopathy,FALSE
pos_3612,mitomycin c,"hemolytic-uremic syndrome,pulmonary hemorrhage",FALSE
pos_250,pilsicainide,loss of consciousness,FALSE
pos_148,f viii,portal vein thrombosis,FALSE
pos_3018,methotrexate,"abdominal pain,bone pain,elevated liver transaminases,mild neutropenia,mild pruritus,nausea",FALSE
pos_2338,infliximab,"colitis,disseminated cryptococcosis",FALSE
pos_2278,risperidone,neuroleptic malignant syndrome,FALSE
pos_655,cyclosporin a,"aggravation of the joint condition,generalised pustular exacerbation",FALSE
pos_2599,"bleomycin,oxygen",acute pneumonitis,FALSE
pos_629,rosiglitazone,"ankle, hand, and facial swelling",FALSE
pos_972,infliximab,"anti-double-stranded dna,antinuclear antibodies,increase of autoantibodies",FALSE
pos_3613,mmc,"hus,pulmonary hemorrhage",FALSE
pos_223,"carboplatin,gemcitabine",hus,FALSE
negsent1_342,metformin,"fibrinolytic features,diminished plasminogen activator inhibitor 1 activity",FALSE
pos_3828,nitrofurantoin,pulmonary toxicity,FALSE
pos_3901,atenolol,impaired memory,FALSE
negsent1_1141,alemtuzumab,chronic lymphocytic leukemia,FALSE
pos_3929,colchicine,corneal ulcers refractory to conventional treatment,FALSE
pos_2366,methotrexate,lymphoproliferative disorder,FALSE
pos_291,"0.1% tretinoin cream,4% hydroquinone in sorbolene cream",brown discolouration of the fingernails,FALSE
neg_107,dexmedetomidine,bradycardia,FALSE
negsent1_758,procainamide,complete recovery,FALSE
pos_308,fludarabine,"aml,lung cancer",FALSE
pos_1947,metronidazole,sensory neuropathy,FALSE
negsent1_876,phenytoin,,FALSE
pos_2190,carbamazepine,diabetes mellitus,FALSE
pos_4022,phenolphthalein,"ten,toxic epidermal necrolysis",FALSE
negsent1_832,"cyclosporine,antibiotics",,FALSE
negsent1_379,clonidine,treat a variety of problems,FALSE
pos_1023,ramipril,cutaneous vasculitis,FALSE
pos_1719,amphotericin b deoxycholate,"bradycardia,cardiac toxicity,ventricular arrhythmias",FALSE
pos_2258,quinine,thrombotic microangiopathy,FALSE
pos_39,salazosulfapyridine,acute generalized exanthematous pustulosis,FALSE
pos_392,levofloxacin,polymorphic ventricular tachycardia,FALSE
pos_2718,ethambutol,optic neuropathies,FALSE
negsent1_270,triamcinolone acetonide,intravitreal injection,FALSE
negsent1_1023,timolol,,FALSE
pos_1611,carbamazepine,"angioedema,maculopapular eruptions",FALSE
pos_3123,gold sodium thiomalate,"stroke-like syndrome,vasomotor reaction",FALSE
pos_373,meglumine antimoniate,pancreatitis,FALSE
pos_3829,nitrofurantoin,respiratory failure,FALSE
pos_2223,ifn-alpha,"graves' disease,subacute thyroiditis",FALSE
negsent1_1420,"pegylated interferon,ribavirin",changes in fundus findings,FALSE
negsent1_131,clozapine,,FALSE
pos_3148,lorcainide,"hyponatremia,hypoosmolality",FALSE
pos_2930,formalin,fatal outcome,FALSE
pos_2239,tenofovir,nephrotoxicity,FALSE
pos_674,"amiodarone,digoxin","ocular effects,visual changes",FALSE
pos_2381,dasatinib,pleural effusion,FALSE
negsent1_1273,"triamcinolone,photodynamic therapy,intravitreal triamcinolone",choroidal neovascularization,FALSE
pos_2031,ranibizumab,ocular hypertension,FALSE
negsent1_1315,"lopinavir,ritonavir,lopinavir/ritonavir","increased mania,possible interaction",FALSE
pos_3727,hydroxyurea,acute leukemia,FALSE
pos_2696,amantadine,precipitating psychosis,FALSE
pos_2902,timolol,severe hyperkalemia,FALSE
pos_2472,vancomycin,anaphylactic reaction,FALSE
pos_2965,insulin,edema,FALSE
pos_115,infliximab,nodular sclerosing hodgkin's lymphoma,FALSE
negsent1_735,insulin,proliferation test,FALSE
pos_3816,human insulin,lipoatrophy,FALSE
pos_3644,lithium,exophthalmos,FALSE
negsent1_732,clonazepam,behavioral side effects,FALSE
pos_1431,fluoxetine,rbd,FALSE
pos_4070,methyldopa,hepatitis,FALSE
pos_23,prednisone,pruritic bullous eruption,FALSE
pos_2920,trazodone,generalized pustular psoriasis,FALSE
pos_1397,mm,cns lymphoma,FALSE
negsent1_1456,venlafaxine,"symptoms resolved,discontinuation",FALSE
pos_3950,verapamil,"acute asthma,dyspnea",FALSE
pos_225,sodium valproate,"hyperandrogenism,menstrual disorders,polycystic ovaries,reproductive endocrine disorders",FALSE
pos_281,vigabatrin,visual field constriction,FALSE
negsent1_1328,vancomycin,agranulocytosis,FALSE
negsent1_912,digoxin,heart disease,FALSE
pos_3645,clofazimine,abdominal pain,FALSE
pos_838,interferon alpha,"neurological signs,optic neuritis",FALSE
negsent1_442,practolol,"conditions,cessation of intake of the drug",FALSE
pos_569,mirtazapine,ss,FALSE
pos_2604,procainamide,tachycardia,FALSE
negsent1_56,clozapine,eosinophilia,FALSE
pos_4047,mesalamine,acute pancreatitis,FALSE
negsent1_1407,temozolomide,treatment of metastatic melanoma,FALSE
pos_217,chop,multiple abscesses,FALSE
pos_1457,interferon alpha-2b,cardiomyopathy,FALSE
negsent1_1178,olanzapine,"poor long-term compliance,frequent relapse of psychotic symptoms",FALSE
negsent1_952,"cyclophosphamide,cisplatin","porphyrin abnormality,symptoms",FALSE
pos_3516,quinapril,cough,FALSE
pos_1853,propafenone,"st elevation in right precordial leads,type 1 brugada syndrome",FALSE
negsent1_925,tacrolimus,"nephrotoxicity,neurotoxicity",FALSE
negsent1_795,"promethazine,flumazenil","antagonize the sedative effects,return the patient to a wakeful state",FALSE
pos_3433,bleomycin,lung toxicity,FALSE
negsent1_389,lamivudine,well tolerated,FALSE
pos_3819,ofloxacin,"renal insufficiency,seizures",FALSE
pos_968,"cytarabine,mitoxantrone",neh,FALSE
pos_778,mitomycin c,corneoscleral melting,FALSE
pos_3247,disulfiram,fatal fulminant hepatitis,FALSE
negsent1_635,tobramycin,rechallenge with the drug,FALSE
pos_1002,amifostine,"fever,fevers of neutropenia,sepsis",FALSE
pos_2232,chlorambucil,dress syndrome,FALSE
pos_2474,hexoprenaline,pulmonary oedema,FALSE
pos_2785,choline magnesium trisalicylate,hepatotoxicity,FALSE
pos_1927,leflunomide,infections,FALSE
pos_2960,amiodarone,pneumonitis,FALSE
pos_2030,"peginterferon alpha-2b,ribavirin",type 1 diabetes mellitus,FALSE
pos_1384,lamivudine,adrs,FALSE
pos_3100,silver sulfadiazine,acute leukopenia,FALSE
pos_3764,m-csf,nephrotic syndrome,FALSE
pos_242,gemfibrozil,eosinophilic gastroenteritis,FALSE
pos_1363,pseudoephedrine,"cerebral vascular malformation,hemorrhage",FALSE
negsent1_345,sulprostone,"postpartum haemorrhage,caesarean section",FALSE
pos_814,infliximab,lupus-like syndrome,FALSE
pos_4111,lamotrigine,"sjs,ten",FALSE
negsent1_477,hydroxychloroquine,"multifocal electroretinogram,colour vision tests,contrast sensitivity measurements",FALSE
pos_3748,methotrexate,nodules,FALSE
pos_789,"fk506,tacrolimus",mutism,FALSE
pos_3822,phenytoin,phenytoin hypersensitivity syndrome,FALSE
pos_1762,docetaxel,subacute interstitial pneumonitis-related pulmonary fibrosis,FALSE
pos_2547,"azathioprine,prednisolone","brain damage,prenatal cytomegalovirus (cmv) infection",FALSE
pos_2806,phenytoin,cardiopulmonary arrest,FALSE
negsent1_887,"carbamazepine,ritonavir",interaction,FALSE
pos_601,mitomycin c,hus,FALSE
pos_96,heparin,"hemorrhagic complications,thrombocytopenia",FALSE
pos_3377,diphenylhydantoin,monoclonal gammopathy,FALSE
negsent1_923,risperidone,"mood lability,impulsivity",FALSE
pos_164,interferon-alpha,akathisia,FALSE
